id_geografia,cve_geo,entidad,municipio,abreviatura_entidad,latitud,longitud
934,17019,MORELOS,TEPALCINGO,MS,18.3541051,-98.5039684
935,17020,MORELOS,TEPOZTLÁN,MS,18.5911246,-99.0604417
936,17021,MORELOS,TETECALA,MS,18.4344282,-99.2354899
937,17022,MORELOS,TETELA DEL VOLCÁN,MS,18.533669,-98.4348236
938,17023,MORELOS,TLALNEPANTLA,MS,19.0028537,-98.5950468
939,17024,MORELOS,TLALTIZAPÁN DE ZAPATA,MS,18.4058664,-99.0705444
940,17025,MORELOS,TLAQUILTENANGO,MS,18.3748108,-99.0945584
941,17026,MORELOS,TLAYACAPAN,MS,18.5723822,-98.5859223
942,17027,MORELOS,TOTOLAPAN,MS,18.5914004,-98.551718
943,17028,MORELOS,XOCHITEPEC,MS,18.4654716,-99.1353266
950,17035,MORELOS,XOXOCOTLA,MS,18.4111662,-99.1441621
944,17029,MORELOS,YAUTEPEC,MS,18.5309822,-99.0338715
945,17030,MORELOS,YECAPIXTLA,MS,18.5300311,-98.5205317
946,17031,MORELOS,ZACATEPEC,MS,18.3919469,-99.1139404
947,17032,MORELOS,ZACUALPAN DE AMILPAS,MS,18.4703815,-98.4555523
676,15001,MÉXICO,ACAMBAY DE RUÍZ CASTAÑEDA,MC,19.5722423,-99.5038515
677,15002,MÉXICO,ACOLMAN,MC,19.3807832,-98.544286
678,15003,MÉXICO,ACULCO,MC,20.055779,-99.4940766
679,15004,MÉXICO,ALMOLOYA DE ALQUISIRAS,MC,18.5202038,-99.5337681
680,15005,MÉXICO,ALMOLOYA DE JUÁREZ,MC,19.2209455,-99.4530787
681,15006,MÉXICO,ALMOLOYA DEL RÍO,MC,19.0933791,-99.291983
682,15007,MÉXICO,AMANALCO,MC,19.1508557,-100.0111935
683,15008,MÉXICO,AMATEPEC,MC,18.4100566,-100.1109772
684,15009,MÉXICO,AMECAMECA,MC,19.0743266,-98.4611318
685,15010,MÉXICO,APAXCO,MC,19.5831169,-99.1026986
686,15011,MÉXICO,ATENCO,MC,19.3333621,-98.5448051
687,15012,MÉXICO,ATIZAPÁN,MC,19.1036328,-99.2916591
688,15013,MÉXICO,ATIZAPÁN DE ZARAGOZA,MC,19.3235414,-99.1406147
689,15014,MÉXICO,ATLACOMULCO,MC,19.4800103,-99.5227314
690,15015,MÉXICO,ATLAUTLA,MC,19.0151099,-98.4657599
691,15016,MÉXICO,AXAPUSCO,MC,19.4328049,-98.4529989
692,15017,MÉXICO,AYAPANGO,MC,19.0737997,-98.480902
693,15018,MÉXICO,CALIMAYA,MC,19.094761,-99.3707195
694,15019,MÉXICO,CAPULHUAC,MC,19.1135244,-99.275187
700,15025,MÉXICO,CHALCO,MC,19.1540074,-98.5344357
701,15026,MÉXICO,CHAPA DE MOTA,MC,19.4848475,-99.3133582
702,15027,MÉXICO,CHAPULTEPEC,MC,19.1204185,-99.3342742
703,15028,MÉXICO,CHIAUTLA,MC,19.3255147,-98.5252856
704,15029,MÉXICO,CHICOLOAPAN,MC,19.2500355,-98.5407244
705,15030,MÉXICO,CHICONCUAC,MC,19.33098,-98.5343105
706,15031,MÉXICO,CHIMALHUACÁN,MC,19.2500867,-98.5643077
695,15020,MÉXICO,COACALCO DE BERRIOZÁBAL,MC,19.3745476,-99.0615758
696,15021,MÉXICO,COATEPEC HARINAS,MC,18.5532558,-99.4606667
697,15022,MÉXICO,COCOTITLÁN,MC,19.135108,-98.5143027
698,15023,MÉXICO,COYOTEPEC,MC,19.4631827,-99.1228729
699,15024,MÉXICO,CUAUTITLÁN,MC,19.3954221,-99.1043069
796,15121,MÉXICO,CUAUTITLÁN IZCALLI,MC,19.3925184,-99.123343
707,15032,MÉXICO,DONATO GUERRA,MC,19.183072,-100.0838981
708,15033,MÉXICO,ECATEPEC DE MORELOS,MC,19.355665,-99.0256971
709,15034,MÉXICO,ECATZINGO,MC,18.5731374,-98.4509353
739,15064,MÉXICO,EL ORO,MC,19.4807715,-100.0750393
710,15035,MÉXICO,HUEHUETOCA,MC,19.5001038,-99.1214897
711,15036,MÉXICO,HUEYPOXTLA,MC,19.5425342,-99.0442132
712,15037,MÉXICO,HUIXQUILUCAN,MC,19.2136648,-99.210609
713,15038,MÉXICO,ISIDRO FABELA,MC,19.3320129,-99.2502568
714,15039,MÉXICO,IXTAPALUCA,MC,19.1847176,-98.530329
715,15040,MÉXICO,IXTAPAN DE LA SAL,MC,18.504058,-99.4032962
716,15041,MÉXICO,IXTAPAN DEL ORO,MC,19.1544136,-100.1551176
717,15042,MÉXICO,IXTLAHUACA,MC,19.341133,-99.4609362
719,15044,MÉXICO,JALTENCO,MC,19.4507996,-99.0538513
720,15045,MÉXICO,JILOTEPEC,MC,19.5710204,-99.3158183
721,15046,MÉXICO,JILOTZINGO,MC,19.3220105,-99.2349686
722,15047,MÉXICO,JIQUIPILCO,MC,19.3327356,-99.3630959
723,15048,MÉXICO,JOCOTITLÁN,MC,19.4242544,-99.4708871
724,15049,MÉXICO,JOQUICINGO,MC,19.0257222,-99.3154544
725,15050,MÉXICO,JUCHITEPEC,MC,19.0606883,-98.5251296
745,15070,MÉXICO,LA PAZ,MC,19.2130193,-98.5835766
726,15051,MÉXICO,LERMA,MC,19.1707344,-99.3042541
798,15123,MÉXICO,LUVIANOS,MC,18.5513736,-100.1758007
727,15052,MÉXICO,MALINALCO,MC,18.570843,-99.2951235
728,15053,MÉXICO,MELCHOR OCAMPO,MC,19.423749,-99.083645
729,15054,MÉXICO,METEPEC,MC,19.1508712,-99.361617
730,15055,MÉXICO,MEXICALTZINGO,MC,19.1239994,-99.3512674
731,15056,MÉXICO,MORELOS,MC,19.4713122,-99.4003973
732,15057,MÉXICO,NAUCALPAN DE JUÁREZ,MC,19.284369,-99.1359585
734,15059,MÉXICO,NEXTLALPAN,MC,19.4423519,-99.0449215
733,15058,MÉXICO,NEZAHUALCÓYOTL,MC,19.2431548,-99.010552
735,15060,MÉXICO,NICOLÁS ROMERO,MC,19.3732574,-99.1857233
801,15999,MÉXICO,NO ESPECIFICADO,MC,,
736,15061,MÉXICO,NOPALTEPEC,MC,19.4643674,-98.4234359
737,15062,MÉXICO,OCOYOACAC,MC,19.1609411,-99.2720503
738,15063,MÉXICO,OCUILAN,MC,18.5844731,-99.2500999
740,15065,MÉXICO,OTUMBA,MC,19.4159473,-98.4527699
741,15066,MÉXICO,OTZOLOAPAN,MC,19.070267,-100.1751762
742,15067,MÉXICO,OTZOLOTEPEC,MC,19.2458343,-99.3330922
743,15068,MÉXICO,OZUMBA,MC,19.0221037,-98.4743402
744,15069,MÉXICO,PAPALOTLA,MC,19.3348159,-98.5129553
746,15071,MÉXICO,POLOTITLÁN,MC,20.1325714,-99.4853082
747,15072,MÉXICO,RAYÓN,MC,19.0852838,-99.3454261
748,15073,MÉXICO,SAN ANTONIO LA ISLA,MC,19.0950758,-99.3409609
749,15074,MÉXICO,SAN FELIPE DEL PROGRESO,MC,19.4250127,-99.571186
799,15124,MÉXICO,SAN JOSÉ DEL RINCÓN,MC,19.3939755,-100.0907001
750,15075,MÉXICO,SAN MARTÍN DE LAS PIRÁMIDES,MC,19.4217436,-98.5004288
751,15076,MÉXICO,SAN MATEO ATENCO,MC,19.1551,-99.3147
752,15077,MÉXICO,SAN SIMÓN DE GUERRERO,MC,19.012312,-100.0026201
753,15078,MÉXICO,SANTO TOMÁS,MC,19.10587,-100.1535212
754,15079,MÉXICO,SOYANIQUILPAN DE JUÁREZ,MC,20.0050008,-99.3140426
755,15080,MÉXICO,SULTEPEC,MC,18.5130765,-99.5759147
756,15081,MÉXICO,TECÁMAC,MC,19.4236746,-98.5801713
757,15082,MÉXICO,TEJUPILCO,MC,18.5420507,-100.091225
758,15083,MÉXICO,TEMAMATLA,MC,19.1209866,-98.5211648
759,15084,MÉXICO,TEMASCALAPA,MC,19.4940288,-98.5402996
760,15085,MÉXICO,TEMASCALCINGO,MC,19.5457281,-100.001469
761,15086,MÉXICO,TEMASCALTEPEC,MC,19.0235069,-100.0228894
762,15087,MÉXICO,TEMOAYA,MC,19.281205,-99.3541662
763,15088,MÉXICO,TENANCINGO,MC,18.5742589,-99.353783
764,15089,MÉXICO,TENANGO DEL AIRE,MC,19.0925212,-98.5140664
765,15090,MÉXICO,TENANGO DEL VALLE,MC,19.0613539,-99.352967
766,15091,MÉXICO,TEOLOYUCAN,MC,19.4443676,-99.1059034
767,15092,MÉXICO,TEOTIHUACÁN,MC,19.4107726,-98.520706
768,15093,MÉXICO,TEPETLAOXTOC,MC,19.3424115,-98.4910987
769,15094,MÉXICO,TEPETLIXPA,MC,19.0146254,-98.4910949
770,15095,MÉXICO,TEPOTZOTLÁN,MC,19.4249601,-99.1324652
771,15096,MÉXICO,TEQUIXQUIAC,MC,19.5436996,-99.0856087
772,15097,MÉXICO,TEXCALTITLÁN,MC,18.5549402,-99.5621396
773,15098,MÉXICO,TEXCALYACAC,MC,19.0756019,-99.3011049
774,15099,MÉXICO,TEXCOCO,MC,19.3048383,-98.5253344
775,15100,MÉXICO,TEZOYUCA,MC,19.3525125,-98.5430613
776,15101,MÉXICO,TIANGUISTENCO,MC,19.1052371,-99.280278
777,15102,MÉXICO,TIMILPAN,MC,19.5234209,-99.4401604
778,15103,MÉXICO,TLALMANALCO,MC,19.1221252,-98.4809193
779,15104,MÉXICO,TLALNEPANTLA DE BAZ,MC,19.3218684,-99.1142714
780,15105,MÉXICO,TLATLAYA,MC,18.370423,-100.1228192
781,15106,MÉXICO,TOLUCA,MC,19.1736557,-99.392634
800,15125,MÉXICO,TONANITLA,MC,19.4117382,-99.0315702
782,15107,MÉXICO,TONATICO,MC,18.480727,-99.4015366
783,15108,MÉXICO,TULTEPEC,MC,19.4107973,-99.0742979
784,15109,MÉXICO,TULTITLÁN,MC,19.3851048,-99.1009102
785,15110,MÉXICO,VALLE DE BRAVO,MC,19.1139821,-100.0753785
797,15122,MÉXICO,VALLE DE CHALCO SOLIDARIDAD,MC,19.1643554,-98.5636415
786,15111,MÉXICO,VILLA DE ALLENDE,MC,19.22243,-100.0857682
787,15112,MÉXICO,VILLA DEL CARBÓN,MC,19.4339318,-99.2747087
788,15113,MÉXICO,VILLA GUERRERO,MC,18.5742151,-99.3831199
789,15114,MÉXICO,VILLA VICTORIA,MC,19.2630752,-99.5942181
718,15043,MÉXICO,XALATLACO,MC,19.1103792,-99.244945
790,15115,MÉXICO,XONACATLÁN,MC,19.2415909,-99.3149425
791,15116,MÉXICO,ZACAZONAPAN,MC,19.0428046,-100.1522017
792,15117,MÉXICO,ZACUALPAN,MC,18.4307213,-99.4632238
793,15118,MÉXICO,ZINACANTEPEC,MC,19.1705663,-99.4406135
794,15119,MÉXICO,ZUMPAHUACÁN,MC,18.502734,-99.3508144
795,15120,MÉXICO,ZUMPANGO,MC,19.4749643,-99.0602282
952,18001,NAYARIT,ACAPONETA,NT,22.2921795,-105.2136663
953,18002,NAYARIT,AHUACATLÁN,NT,21.0302113,-104.2904792
954,18003,NAYARIT,AMATLÁN DE CAÑAS,NT,20.4828016,-104.24194
971,18020,NAYARIT,BAHÍA DE BANDERAS,NT,20.4824336,-105.1452527
955,18004,NAYARIT,COMPOSTELA,NT,21.1415107,-104.540215
960,18009,NAYARIT,DEL NAYAR,NT,22.150405,-104.3104593
956,18005,NAYARIT,HUAJICORI,NT,22.3814139,-105.1911946
957,18006,NAYARIT,IXTLÁN DEL RÍO,NT,21.0206199,-104.220808
958,18007,NAYARIT,JALA,NT,21.0617356,-104.261758
970,18019,NAYARIT,LA YESCA,NT,21.1907987,-104.003515
972,18999,NAYARIT,NO ESPECIFICADO,NT,,
961,18010,NAYARIT,ROSAMORADA,NT,22.0721163,-105.1214869
962,18011,NAYARIT,RUÍZ,NT,21.570091,-105.0842204
963,18012,NAYARIT,SAN BLAS,NT,21.3230257,-105.1709767
964,18013,NAYARIT,SAN PEDRO LAGUNILLAS,NT,21.1318862,-104.4503995
965,18014,NAYARIT,SANTA MARÍA DEL ORO,NT,21.1959482,-104.3513944
966,18015,NAYARIT,SANTIAGO IXCUINTLA,NT,21.4830009,-105.122176
967,18016,NAYARIT,TECUALA,NT,22.2342148,-105.2721722
968,18017,NAYARIT,TEPIC,NT,21.3026687,-104.5337677
969,18018,NAYARIT,TUXPAN,NT,21.5641245,-105.1753114
959,18008,NAYARIT,XALISCO,NT,21.2637274,-104.5359048
2501,97997,NO APLICA,NO APLICA,97,,
2503,99999,NO ESPECIFICADO,NO ESPECIFICADO,99,,
973,19001,NUEVO LEÓN,ABASOLO,NL,25.5643215,-100.2359958
974,19002,NUEVO LEÓN,AGUALEGUAS,NL,26.1839293,-99.3221801
976,19004,NUEVO LEÓN,ALLENDE,NL,25.171284,-100.0029966
977,19005,NUEVO LEÓN,ANÁHUAC,NL,27.142633,-100.075677
978,19006,NUEVO LEÓN,APODACA,NL,25.465266,-100.112122
979,19007,NUEVO LEÓN,ARAMBERRI,NL,24.060211,-99.490504
980,19008,NUEVO LEÓN,BUSTAMANTE,NL,26.320479,-100.300974
981,19009,NUEVO LEÓN,CADEREYTA JIMÉNEZ,NL,25.352763,-100.000574
983,19011,NUEVO LEÓN,CERRALVO,NL,26.052353,-99.365304
985,19013,NUEVO LEÓN,CHINA,NL,25.422129,-99.142154
984,19012,NUEVO LEÓN,CIÉNEGA DE FLORES,NL,25.570745,-100.100519
986,19014,NUEVO LEÓN,DOCTOR ARROYO,NL,23.402889,-100.105612
987,19015,NUEVO LEÓN,DOCTOR COSS,NL,25.553323,-99.110374
988,19016,NUEVO LEÓN,DOCTOR GONZÁLEZ,NL,25.5131786,-99.5630728
982,19010,NUEVO LEÓN,EL CARMEN,NL,25.555602,-100.215084
989,19017,NUEVO LEÓN,GALEANA,NL,24.493456,-100.043874
990,19018,NUEVO LEÓN,GARCÍA,NL,25.480177,-100.350769
992,19020,NUEVO LEÓN,GENERAL BRAVO,NL,25.473587,-99.105244
993,19021,NUEVO LEÓN,GENERAL ESCOBEDO,NL,25.482875,-100.192151
994,19022,NUEVO LEÓN,GENERAL TERÁN,NL,25.152587,-99.410893
995,19023,NUEVO LEÓN,GENERAL TREVIÑO,NL,26.133709,-99.290269
996,19024,NUEVO LEÓN,GENERAL ZARAGOZA,NL,23.582374,-99.462061
997,19025,NUEVO LEÓN,GENERAL ZUAZUA,NL,25.534912,-100.062969
998,19026,NUEVO LEÓN,GUADALUPE,NL,25.403837,-100.153563
1019,19047,NUEVO LEÓN,HIDALGO,NL,25.583234,-100.264882
1000,19028,NUEVO LEÓN,HIGUERAS,NL,25.574304,-100.005166
1001,19029,NUEVO LEÓN,HUALAHUISES,NL,24.530471,-99.402362
1002,19030,NUEVO LEÓN,ITURBIDE,NL,24.433352,-99.541894
1003,19031,NUEVO LEÓN,JUÁREZ,NL,25.384641,-100.052717
1004,19032,NUEVO LEÓN,LAMPAZOS DE NARANJO,NL,27.0131124,-100.3015565
1005,19033,NUEVO LEÓN,LINARES,NL,24.513475,-99.340433
975,19003,NUEVO LEÓN,LOS ALDAMAS,NL,26.0350916,-99.114824
999,19027,NUEVO LEÓN,LOS HERRERAS,NL,25.542018,-99.241187
1014,19042,NUEVO LEÓN,LOS RAMONES,NL,25.414701,-99.372651
1006,19034,NUEVO LEÓN,MARÍN,NL,25.5245488,-100.0202575
1007,19035,NUEVO LEÓN,MELCHOR OCAMPO,NL,26.033069,-99.323222
1008,19036,NUEVO LEÓN,MIER Y NORIEGA,NL,23.252323,-100.071081
1009,19037,NUEVO LEÓN,MINA,NL,26.000452,-100.315464
1010,19038,NUEVO LEÓN,MONTEMORELOS,NL,25.112131,-99.493705
1011,19039,NUEVO LEÓN,MONTERREY,NL,25.395291,-100.183921
1024,19999,NUEVO LEÓN,NO ESPECIFICADO,NL,,
1012,19040,NUEVO LEÓN,PARÁS,NL,26.295474,-99.313152
1013,19041,NUEVO LEÓN,PESQUERÍA,NL,25.465973,-100.031324
1015,19043,NUEVO LEÓN,RAYONES,NL,25.010524,-100.042357
1016,19044,NUEVO LEÓN,SABINAS HIDALGO,NL,26.295413,-100.105213
1017,19045,NUEVO LEÓN,SALINAS VICTORIA,NL,25.573444,-100.172942
1018,19046,NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA,NL,25.451891,-100.172251
991,19019,NUEVO LEÓN,SAN PEDRO GARZA GARCÍA,NL,25.395461,-100.240888
1020,19048,NUEVO LEÓN,SANTA CATARINA,NL,25.402771,-100.274229
1021,19049,NUEVO LEÓN,SANTIAGO,NL,25.253756,-100.091084
1022,19050,NUEVO LEÓN,VALLECILLO,NL,26.3934822,-99.5922486
1023,19051,NUEVO LEÓN,VILLALDAMA,NL,26.295361,-100.252842
1025,20001,OAXACA,ABEJONES,OC,17.2608708,-96.3629427
1026,20002,OAXACA,ACATLÁN DE PÉREZ FIGUEROA,OC,18.3218828,-96.3627396
1027,20003,OAXACA,ASUNCIÓN CACALOTEPEC,OC,17.0206951,-95.5723622
1028,20004,OAXACA,ASUNCIÓN CUYOTEPEJI,OC,17.5551242,-97.4027669
1029,20005,OAXACA,ASUNCIÓN IXTALTEPEC,OC,16.3013823,-95.0325362
1030,20006,OAXACA,ASUNCIÓN NOCHIXTLÁN,OC,17.2732171,-97.1330715
1031,20007,OAXACA,ASUNCIÓN OCOTLÁN,OC,16.4533045,-96.4316772
1032,20008,OAXACA,ASUNCIÓN TLACOLULITA,OC,16.1800947,-95.4334699
1422,20398,OAXACA,AYOQUEZCO DE ALDAMA,OC,16.4108396,-96.5035212
1033,20009,OAXACA,AYOTZINTEPEC,OC,17.4036151,-96.0759775
1035,20011,OAXACA,CALIHUALÁ,OC,17.3158287,-98.1642154
1036,20012,OAXACA,CANDELARIA LOXICHA,OC,15.5534804,-96.2930908
1271,20247,OAXACA,CAPULÁLPAM DE MÉNDEZ,OC,17.1823115,-96.2645527
1049,20025,OAXACA,CHAHUITES,OC,16.1715392,-94.1144966
1050,20026,OAXACA,CHALCATONGO DE HIDALGO,OC,17.0155304,-97.3415562
1051,20027,OAXACA,CHIQUIHUITLÁN DE BENITO JUÁREZ,OC,17.5943582,-96.4443611
1038,20014,OAXACA,CIUDAD IXTEPEC,OC,16.3403714,-95.0555365
1037,20013,OAXACA,CIÉNEGA DE ZIMATLÁN,OC,16.5349517,-96.4559826
1039,20015,OAXACA,COATECAS ALTAS,OC,16.3212332,-96.395393
1040,20016,OAXACA,COICOYÁN DE LAS FLORES,OC,17.1622434,-98.163394
1042,20018,OAXACA,CONCEPCIÓN BUENAVISTA,OC,17.524272,-97.2400839
1043,20019,OAXACA,CONCEPCIÓN PÁPALO,OC,17.5028915,-96.5252897
1044,20020,OAXACA,CONSTANCIA DEL ROSARIO,OC,17.0216159,-97.5629249
1045,20021,OAXACA,COSOLAPA,OC,18.3606433,-96.405659
1046,20022,OAXACA,COSOLTEPEC,OC,18.0831117,-97.4726419
1047,20023,OAXACA,CUILÁPAM DE GUERRERO,OC,16.5945605,-96.4650128
1048,20024,OAXACA,CUYAMECALCO VILLA DE ZARAGOZA,OC,17.5754299,-96.4952955
1034,20010,OAXACA,EL BARRIO DE LA SOLEDAD,OC,16.4814166,-95.0643884
1054,20030,OAXACA,EL ESPINAL,OC,16.2908555,-95.023421
1053,20029,OAXACA,ELOXOCHITLÁN DE FLORES MAGÓN,OC,18.1036771,-96.5233927
1056,20032,OAXACA,FRESNILLO DE TRUJANO,OC,17.5428845,-98.0810684
1058,20034,OAXACA,GUADALUPE DE RAMÍREZ,OC,17.4521782,-98.0951819
1057,20033,OAXACA,GUADALUPE ETLA,OC,17.1017893,-96.4838072
1059,20035,OAXACA,GUELATAO DE JUÁREZ,OC,17.1905424,-96.293726
1060,20036,OAXACA,GUEVEA DE HUMBOLDT,OC,16.4733411,-95.2205001
1052,20028,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,OC,16.3351392,-96.4354842
1063,20039,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OC,17.4824614,-97.4634449
1421,20397,OAXACA,HEROICA CIUDAD DE TLAXIACO,OC,17.1602891,-97.404977
1573,20549,OAXACA,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",OC,17.3916079,-97.4830016
1064,20040,OAXACA,HUAUTEPEC,OC,18.0607121,-96.4750275
1065,20041,OAXACA,HUAUTLA DE JIMÉNEZ,OC,18.0749358,-96.5046182
1089,20065,OAXACA,IXPANTEPEC NIEVES,OC,17.302407,-98.0241502
1066,20042,OAXACA,IXTLÁN DE JUÁREZ,OC,17.1953503,-96.2916086
1067,20043,OAXACA,JUCHITÁN DE ZARAGOZA,OC,16.2559907,-95.0117879
1041,20017,OAXACA,LA COMPAÑÍA,OC,16.3329629,-96.4911927
1093,20069,OAXACA,LA PE,OC,16.3747851,-96.4758767
1100,20076,OAXACA,LA REFORMA,OC,16.3723933,-97.5040192
1580,20556,OAXACA,LA TRINIDAD VISTA HERMOSA,OC,17.4621469,-97.3020705
1068,20044,OAXACA,LOMA BONITA,OC,18.0635536,-95.5247914
1069,20045,OAXACA,MAGDALENA APASCO,OC,17.1431427,-96.4915927
1070,20046,OAXACA,MAGDALENA JALTEPEC,OC,17.1925034,-97.1316596
1072,20048,OAXACA,MAGDALENA MIXTEPEC,OC,16.5346002,-96.542782
1073,20049,OAXACA,MAGDALENA OCOTLÁN,OC,16.4234039,-96.4244515
1074,20050,OAXACA,MAGDALENA PEÑASCO,OC,17.1410507,-97.3305539
1075,20051,OAXACA,MAGDALENA TEITIPAC,OC,16.5423834,-96.3331459
1076,20052,OAXACA,MAGDALENA TEQUISISTLÁN,OC,16.2356101,-95.3610474
1077,20053,OAXACA,MAGDALENA TLACOTEPEC,OC,16.3014278,-95.1211901
1586,20562,OAXACA,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,OC,17.2306338,-97.2117914
1078,20054,OAXACA,MAGDALENA ZAHUATLÁN,OC,17.2318332,-97.1344476
1079,20055,OAXACA,MARISCALA DE JUÁREZ,OC,17.513782,-98.0829834
1081,20057,OAXACA,MATÍAS ROMERO AVENDAÑO,OC,16.5240402,-95.0231738
1082,20058,OAXACA,MAZATLÁN VILLA DE FLORES,OC,18.0157232,-96.5449396
1061,20037,OAXACA,MESONES HIDALGO,OC,16.545528,-97.5759564
1083,20059,OAXACA,MIAHUATLÁN DE PORFIRIO DÍAZ,OC,16.1942519,-96.3547487
1084,20060,OAXACA,MIXISTLÁN DE LA REFORMA,OC,17.0848617,-96.0643301
1085,20061,OAXACA,MONJAS,OC,16.220187,-96.3812371
1080,20056,OAXACA,MÁRTIRES DE TACUBAYA,OC,16.3216749,-98.1503285
1086,20062,OAXACA,NATIVIDAD,OC,17.1748752,-96.2559857
1087,20063,OAXACA,NAZARENO ETLA,OC,17.1040764,-96.4926406
1088,20064,OAXACA,NEJAPA DE MADERO,OC,16.3629453,-95.5849619
1595,20999,OAXACA,NO ESPECIFICADO,OC,,
1528,20504,OAXACA,NUEVO ZOQUIÁPAM,OC,17.1728758,-96.3711943
1091,20067,OAXACA,OAXACA DE JUÁREZ,OC,17.0335975,-96.4331621
1092,20068,OAXACA,OCOTLÁN DE MORELOS,OC,16.4729906,-96.4030232
1094,20070,OAXACA,PINOTEPA DE DON LUIS,OC,16.254239,-97.5838767
1095,20071,OAXACA,PLUMA HIDALGO,OC,15.5533046,-96.2509996
1097,20073,OAXACA,PUTLA VILLA DE GUERRERO,OC,17.0134339,-97.554135
1099,20075,OAXACA,REFORMA DE PINEDA,OC,16.2357548,-94.2730362
1101,20077,OAXACA,REYES ETLA,OC,17.1220002,-96.4836334
1102,20078,OAXACA,ROJAS DE CUAUHTÉMOC,OC,17.0029821,-96.3707126
1103,20079,OAXACA,SALINA CRUZ,OC,16.1033186,-95.1131771
1104,20080,OAXACA,SAN AGUSTÍN AMATENGO,OC,16.3035796,-96.472157
1105,20081,OAXACA,SAN AGUSTÍN ATENANGO,OC,17.3642117,-98.0054657
1106,20082,OAXACA,SAN AGUSTÍN CHAYUCO,OC,16.2408576,-97.4827066
1107,20083,OAXACA,SAN AGUSTÍN DE LAS JUNTAS,OC,17.0041976,-96.4241189
1108,20084,OAXACA,SAN AGUSTÍN ETLA,OC,17.1120699,-96.4551927
1109,20085,OAXACA,SAN AGUSTÍN LOXICHA,OC,16.0059791,-96.3700352
1110,20086,OAXACA,SAN AGUSTÍN TLACOTEPEC,OC,17.1213264,-97.310444
1111,20087,OAXACA,SAN AGUSTÍN YATARENI,OC,17.0452363,-96.4005222
1112,20088,OAXACA,SAN ANDRÉS CABECERA NUEVA,OC,16.5318296,-97.4051564
1113,20089,OAXACA,SAN ANDRÉS DINICUITI,OC,17.4117213,-97.4336304
1114,20090,OAXACA,SAN ANDRÉS HUAXPALTEPEC,OC,16.1944566,-97.5458856
1115,20091,OAXACA,SAN ANDRÉS HUAYÁPAM,OC,17.0609156,-96.3958461
1116,20092,OAXACA,SAN ANDRÉS IXTLAHUACA,OC,17.0415148,-96.4930637
1117,20093,OAXACA,SAN ANDRÉS LAGUNAS,OC,17.3427936,-97.3121884
1118,20094,OAXACA,SAN ANDRÉS NUXIÑO,OC,17.1418089,-97.0618976
1119,20095,OAXACA,SAN ANDRÉS PAXTLÁN,OC,16.1256289,-96.3027288
1120,20096,OAXACA,SAN ANDRÉS SINAXTLA,OC,17.2806607,-97.170172
1121,20097,OAXACA,SAN ANDRÉS SOLAGA,OC,17.1615701,-96.1412821
1122,20098,OAXACA,SAN ANDRÉS TEOTILÁLPAM,OC,17.5714871,-96.3923718
1123,20099,OAXACA,SAN ANDRÉS TEPETLAPA,OC,17.3957,-98.2330072
1124,20100,OAXACA,SAN ANDRÉS YAÁ,OC,17.1733282,-96.0913018
1125,20101,OAXACA,SAN ANDRÉS ZABACHE,OC,16.3600535,-96.5127848
1126,20102,OAXACA,SAN ANDRÉS ZAUTLA,OC,17.1110996,-96.5148564
1127,20103,OAXACA,SAN ANTONINO CASTILLO VELASCO,OC,16.4811619,-96.4104704
1128,20104,OAXACA,SAN ANTONINO EL ALTO,OC,16.4856522,-97.0145748
1129,20105,OAXACA,SAN ANTONINO MONTE VERDE,OC,17.3201009,-97.4314266
1130,20106,OAXACA,SAN ANTONIO ACUTLA,OC,17.4438508,-97.3001098
1131,20107,OAXACA,SAN ANTONIO DE LA CAL,OC,17.0152728,-96.4157423
1132,20108,OAXACA,SAN ANTONIO HUITEPEC,OC,16.5538393,-97.0850719
1133,20109,OAXACA,SAN ANTONIO NANAHUATÍPAM,OC,18.0749078,-97.0725121
1134,20110,OAXACA,SAN ANTONIO SINICAHUA,OC,17.0905665,-97.3404654
1135,20111,OAXACA,SAN ANTONIO TEPETLAPA,OC,16.3232499,-98.0358414
1136,20112,OAXACA,SAN BALTAZAR CHICHICÁPAM,OC,16.454355,-96.292285
1137,20113,OAXACA,SAN BALTAZAR LOXICHA,OC,16.042388,-96.4725155
1138,20114,OAXACA,SAN BALTAZAR YATZACHI EL BAJO,OC,17.1341364,-96.131132
1139,20115,OAXACA,SAN BARTOLO COYOTEPEC,OC,16.5729813,-96.4227541
1145,20121,OAXACA,SAN BARTOLO SOYALTEPEC,OC,17.3526307,-97.1832165
1146,20122,OAXACA,SAN BARTOLO YAUTEPEC,OC,16.2550669,-95.5823204
1140,20116,OAXACA,SAN BARTOLOMÉ AYAUTLA,OC,18.0154481,-96.4017432
1141,20117,OAXACA,SAN BARTOLOMÉ LOXICHA,OC,15.5813403,-96.4239656
1142,20118,OAXACA,SAN BARTOLOMÉ QUIALANA,OC,16.5406795,-96.3004342
1143,20119,OAXACA,SAN BARTOLOMÉ YUCUAÑE,OC,17.1433169,-97.2652546
